"""""","""ccode""","""date""","""raceref""","""course""","""raceclass""","""n_dist""","""going""","""horseno""","""drawing""","""jockey""","""wt_carried""","""netadj""","""blinker""","""trainer""","""rating""","""odd_fn""","""weights""","""runners""","""latest_sr""","""purse""","""ctry""","""color_e""","""sex""","""foaldate""","""rank"""
"""9718""",1247.0,41903.0,34019.0,8.0,4.0,1400.0,2.0,11.0,4.0,11.0,116.0,-2.0,1.0,18.0,45.0,940.0,1021.0,12.0,104.0,760000.0,2.0,3.0,1.0,40443.0,5.0
"""9719""",1212.0,41903.0,34019.0,8.0,4.0,1400.0,2.0,10.0,3.0,19.0,117.0,-2.0,14.0,17.0,46.0,100.0,1150.0,12.0,104.0,760000.0,2.0,3.0,1.0,40427.0,6.0
"""9720""",356.0,41903.0,34019.0,8.0,4.0,1400.0,2.0,12.0,1.0,13.0,111.0,-5.0,37.0,13.0,43.0,89.0,1138.0,12.0,102.0,760000.0,1.0,2.0,1.0,39315.0,2.0
"""9721""",245.0,41903.0,34019.0,8.0,4.0,1400.0,2.0,3.0,10.0,3.0,131.0,0.0,64.0,14.0,58.0,27.0,1010.0,12.0,107.0,760000.0,3.0,1.0,1.0,39849.0,12.0
"""9722""",1134.0,41903.0,34019.0,8.0,4.0,1400.0,2.0,8.0,8.0,21.0,123.0,0.0,18.0,6.0,50.0,600.0,1160.0,12.0,102.0,760000.0,1.0,3.0,1.0,40453.0,11.0
"""9723""",1160.0,41903.0,34019.0,8.0,4.0,1400.0,2.0,6.0,6.0,16.0,126.0,0.0,18.0,6.0,53.0,210.0,1112.0,12.0,106.0,760000.0,2.0,2.0,1.0,40453.0,8.0
"""9724""",64.0,41903.0,34019.0,8.0,4.0,1400.0,2.0,7.0,9.0,4.0,125.0,0.0,3.0,7.0,52.0,240.0,1169.0,12.0,102.0,760000.0,2.0,2.0,1.0,40109.0,9.0
"""9725""",971.0,41903.0,34019.0,8.0,4.0,1400.0,2.0,4.0,12.0,9.0,130.0,0.0,9.0,9.0,57.0,77.0,1065.0,12.0,112.0,760000.0,1.0,2.0,1.0,40419.0,1.0
"""9726""",282.0,41903.0,34019.0,8.0,4.0,1400.0,2.0,1.0,11.0,5.0,133.0,0.0,5.0,3.0,60.0,91.0,1163.0,12.0,104.0,760000.0,4.0,2.0,1.0,39948.0,7.0
"""9727""",629.0,41903.0,34019.0,8.0,4.0,1400.0,2.0,9.0,2.0,12.0,122.0,0.0,13.0,23.0,49.0,85.0,973.0,12.0,107.0,760000.0,1.0,3.0,1.0,39696.0,3.0
"""9728""",431.0,41903.0,34019.0,8.0,4.0,1400.0,2.0,2.0,7.0,10.0,132.0,0.0,9.0,15.0,59.0,71.0,1067.0,12.0,111.0,760000.0,2.0,3.0,1.0,39702.0,4.0
"""9729""",1288.0,41903.0,34020.0,8.0,4.0,1200.0,2.0,6.0,5.0,11.0,123.0,-2.0,8.0,6.0,52.0,740.0,1090.0,12.0,98.0,760000.0,1.0,1.0,1.0,40510.0,8.0
"""9730""",1246.0,41903.0,34020.0,8.0,4.0,1200.0,2.0,7.0,11.0,19.0,122.0,-2.0,459.0,17.0,51.0,100.0,1147.0,12.0,105.0,760000.0,1.0,2.0,1.0,40483.0,1.0
"""9731""",1234.0,41903.0,34020.0,8.0,4.0,1200.0,2.0,10.0,2.0,12.0,119.0,0.0,17.0,19.0,46.0,990.0,1149.0,12.0,74.0,760000.0,2.0,2.0,1.0,40454.0,12.0
"""9732""",1129.0,41903.0,34020.0,8.0,4.0,1200.0,2.0,4.0,9.0,1.0,124.0,-2.0,1.0,22.0,53.0,500.0,1147.0,12.0,105.0,760000.0,6.0,2.0,1.0,40255.0,6.0
"""9733""",701.0,41903.0,34020.0,8.0,4.0,1200.0,2.0,8.0,1.0,55.0,123.0,0.0,42.0,7.0,50.0,330.0,1049.0,12.0,105.0,760000.0,3.0,2.0,5.0,39921.0,3.0
"""9734""",152.0,41903.0,34020.0,8.0,4.0,1200.0,2.0,9.0,10.0,5.0,122.0,0.0,26.0,13.0,49.0,150.0,1033.0,12.0,102.0,760000.0,2.0,3.0,1.0,39770.0,2.0
"""9735""",1010.0,41903.0,34020.0,8.0,4.0,1200.0,2.0,12.0,4.0,8.0,113.0,-2.0,9.0,13.0,42.0,770.0,1080.0,12.0,98.0,760000.0,6.0,2.0,1.0,40230.0,4.0
"""9736""",257.0,41903.0,34020.0,8.0,4.0,1200.0,2.0,5.0,8.0,3.0,125.0,0.0,14.0,3.0,52.0,43.0,1108.0,12.0,98.0,760000.0,2.0,2.0,1.0,40470.0,9.0
"""9737""",1163.0,41903.0,34020.0,8.0,4.0,1200.0,2.0,1.0,6.0,16.0,133.0,0.0,18.0,20.0,60.0,42.0,1075.0,12.0,90.0,760000.0,1.0,2.0,1.0,40483.0,11.0
"""9738""",1175.0,41903.0,34020.0,8.0,4.0,1200.0,2.0,11.0,3.0,6.0,115.0,-2.0,58.0,6.0,44.0,390.0,1067.0,12.0,93.0,760000.0,2.0,1.0,1.0,40484.0,10.0
"""9739""",1172.0,41903.0,34020.0,8.0,4.0,1200.0,2.0,2.0,7.0,24.0,131.0,0.0,1.0,18.0,58.0,33.0,1214.0,12.0,102.0,760000.0,2.0,3.0,1.0,40498.0,5.0
"""9740""",740.0,41903.0,34020.0,8.0,4.0,1200.0,2.0,3.0,12.0,4.0,129.0,0.0,337.0,4.0,56.0,59.0,1136.0,12.0,103.0,760000.0,6.0,2.0,1.0,40263.0,7.0
"""9741""",1183.0,41903.0,34021.0,8.0,4.0,1200.0,2.0,1.0,7.0,21.0,133.0,0.0,48.0,21.0,60.0,17.0,1122.0,10.0,110.0,760000.0,2.0,2.0,1.0,40425.0,2.0
"""9742""",738.0,41903.0,34021.0,8.0,4.0,1200.0,2.0,2.0,5.0,5.0,133.0,0.0,460.0,18.0,60.0,53.0,1088.0,10.0,100.0,760000.0,1.0,2.0,1.0,40129.0,5.0
"""9743""",1245.0,41903.0,34021.0,8.0,4.0,1200.0,2.0,7.0,11.0,1.0,120.0,-2.0,55.0,22.0,49.0,230.0,1190.0,10.0,105.0,760000.0,1.0,3.0,1.0,40098.0,3.0
"""9744""",1289.0,41903.0,34021.0,8.0,4.0,1200.0,2.0,6.0,10.0,11.0,123.0,-2.0,23.0,6.0,52.0,590.0,1024.0,10.0,95.0,760000.0,2.0,2.0,1.0,40828.0,7.0
"""9745""",437.0,41903.0,34021.0,8.0,4.0,1200.0,2.0,3.0,8.0,10.0,130.0,0.0,66.0,19.0,57.0,240.0,1141.0,10.0,90.0,760000.0,1.0,2.0,1.0,39725.0,8.0
"""9746""",872.0,41903.0,34021.0,8.0,4.0,1200.0,2.0,5.0,3.0,9.0,128.0,0.0,3.0,13.0,55.0,95.0,1102.0,10.0,99.0,760000.0,1.0,2.0,1.0,40134.0,4.0
"""9747""",173.0,41903.0,34021.0,8.0,4.0,1200.0,2.0,8.0,4.0,4.0,121.0,0.0,94.0,7.0,48.0,540.0,1109.0,10.0,91.0,760000.0,6.0,2.0,1.0,39162.0,6.0
"""9748""",369.0,41903.0,34021.0,8.0,4.0,1200.0,2.0,4.0,6.0,24.0,129.0,0.0,5.0,20.0,56.0,50.0,1190.0,10.0,106.0,760000.0,2.0,2.0,1.0,39304.0,1.0
"""9749""",1087.0,41903.0,34021.0,8.0,4.0,1200.0,2.0,10.0,9.0,50.0,117.0,0.0,55.0,13.0,44.0,510.0,1223.0,10.0,88.0,760000.0,2.0,3.0,1.0,40029.0,9.0
"""9750""",464.0,41903.0,34022.0,8.0,5.0,1400.0,2.0,9.0,4.0,5.0,123.0,0.0,7.0,5.0,30.0,63.0,1117.0,14.0,100.0,575000.0,2.0,2.0,3.0,40043.0,2.0
"""9751""",53.0,41903.0,34022.0,8.0,5.0,1400.0,2.0,3.0,2.0,10.0,132.0,0.0,124.0,6.0,39.0,140.0,1174.0,14.0,100.0,575000.0,2.0,2.0,1.0,39760.0,3.0
"""9752""",1184.0,41903.0,34022.0,8.0,5.0,1400.0,2.0,1.0,6.0,55.0,133.0,0.0,93.0,20.0,40.0,670.0,1013.0,14.0,94.0,575000.0,2.0,2.0,1.0,40480.0,14.0
"""9753""",34.0,41903.0,34022.0,8.0,5.0,1400.0,2.0,13.0,12.0,8.0,113.0,-2.0,3.0,1.0,22.0,720.0,1207.0,14.0,92.0,575000.0,1.0,2.0,1.0,39017.0,13.0
"""9754""",663.0,41903.0,34022.0,8.0,5.0,1400.0,2.0,12.0,1.0,19.0,115.0,-2.0,7.0,18.0,24.0,590.0,1130.0,14.0,0.0,575000.0,4.0,1.0,1.0,39168.0,12.0
"""9755""",350.0,41903.0,34022.0,8.0,5.0,1400.0,2.0,5.0,9.0,1.0,128.0,-2.0,37.0,11.0,37.0,140.0,1077.0,14.0,100.0,575000.0,6.0,3.0,1.0,39187.0,7.0
"""9756""",134.0,41903.0,34022.0,8.0,5.0,1400.0,2.0,2.0,3.0,12.0,132.0,0.0,13.0,12.0,39.0,260.0,1060.0,14.0,101.0,575000.0,2.0,2.0,1.0,39334.0,8.0
"""9757""",858.0,41903.0,34022.0,8.0,5.0,1400.0,2.0,14.0,10.0,15.0,112.0,1.0,1.0,12.0,16.0,990.0,1094.0,14.0,92.0,575000.0,4.0,6.0,1.0,40277.0,11.0
"""9758""",1233.0,41903.0,34022.0,8.0,5.0,1400.0,2.0,7.0,13.0,21.0,127.0,0.0,7.0,2.0,34.0,30.0,1143.0,14.0,96.0,575000.0,2.0,2.0,1.0,39732.0,9.0
"""9759""",471.0,41903.0,34022.0,8.0,5.0,1400.0,2.0,8.0,14.0,6.0,123.0,-2.0,1.0,22.0,32.0,990.0,1189.0,14.0,101.0,575000.0,3.0,2.0,1.0,40215.0,5.0
"""9760""",221.0,41903.0,34022.0,8.0,5.0,1400.0,2.0,11.0,5.0,3.0,117.0,0.0,260.0,3.0,24.0,29.0,1071.0,14.0,93.0,575000.0,3.0,2.0,1.0,40280.0,10.0
"""9761""",1067.0,41903.0,34022.0,8.0,5.0,1400.0,2.0,6.0,11.0,24.0,129.0,0.0,22.0,11.0,36.0,110.0,978.0,14.0,101.0,575000.0,1.0,1.0,1.0,40078.0,1.0
"""9762""",1009.0,41903.0,34022.0,8.0,5.0,1400.0,2.0,4.0,8.0,4.0,131.0,0.0,1.0,18.0,38.0,680.0,1055.0,14.0,101.0,575000.0,1.0,2.0,1.0,40059.0,4.0
"""9763""",224.0,41903.0,34022.0,8.0,5.0,1400.0,2.0,10.0,7.0,9.0,123.0,0.0,7.0,7.0,30.0,190.0,1097.0,14.0,102.0,575000.0,1.0,2.0,3.0,40109.0,6.0
"""9764""",430.0,41903.0,34023.0,8.0,4.0,1600.0,2.0,6.0,10.0,6.0,126.0,-2.0,3.0,19.0,54.0,490.0,1102.0,13.0,101.0,760000.0,1.0,1.0,1.0,39398.0,12.0
"""9765""",609.0,41903.0,34023.0,8.0,4.0,1600.0,2.0,2.0,2.0,4.0,130.0,0.0,7.0,19.0,56.0,54.0,1172.0,13.0,107.0,760000.0,1.0,2.0,1.0,39732.0,4.0
"""9766""",360.0,41903.0,34023.0,8.0,4.0,1600.0,2.0,3.0,6.0,5.0,129.0,0.0,3.0,18.0,55.0,67.0,1018.0,13.0,110.0,760000.0,1.0,3.0,1.0,39697.0,2.0
"""9767""",564.0,41903.0,34023.0,8.0,4.0,1600.0,2.0,7.0,3.0,10.0,128.0,0.0,38.0,24.0,54.0,57.0,1099.0,13.0,105.0,760000.0,4.0,2.0,1.0,39879.0,9.0
"""9768""",853.0,41903.0,34023.0,8.0,4.0,1600.0,2.0,4.0,9.0,7.0,122.0,-7.0,94.0,14.0,55.0,470.0,1285.0,13.0,97.0,760000.0,2.0,2.0,1.0,40056.0,13.0
"""9769""",691.0,41903.0,34023.0,8.0,4.0,1600.0,2.0,8.0,5.0,19.0,123.0,-2.0,32.0,3.0,51.0,570.0,1115.0,13.0,103.0,760000.0,1.0,3.0,1.0,39720.0,8.0
"""9770""",1033.0,41903.0,34023.0,8.0,4.0,1600.0,2.0,12.0,7.0,21.0,116.0,0.0,337.0,10.0,42.0,100.0,1144.0,13.0,98.0,760000.0,3.0,2.0,1.0,40260.0,11.0
"""9771""",587.0,41903.0,34023.0,8.0,4.0,1600.0,2.0,5.0,13.0,1.0,127.0,-2.0,1.0,6.0,55.0,610.0,1039.0,13.0,103.0,760000.0,1.0,2.0,1.0,39730.0,9.0
"""9772""",159.0,41903.0,34023.0,8.0,4.0,1600.0,2.0,13.0,4.0,15.0,112.0,-2.0,3.0,20.0,40.0,150.0,1061.0,13.0,102.0,760000.0,1.0,2.0,1.0,39729.0,6.0
"""9773""",626.0,41903.0,34023.0,8.0,4.0,1600.0,2.0,9.0,12.0,9.0,125.0,0.0,3.0,20.0,51.0,260.0,1188.0,13.0,103.0,760000.0,2.0,3.0,1.0,40078.0,7.0
"""9774""",449.0,41903.0,34023.0,8.0,4.0,1600.0,2.0,11.0,8.0,24.0,121.0,0.0,47.0,23.0,47.0,110.0,1085.0,13.0,102.0,760000.0,3.0,2.0,1.0,39506.0,5.0
"""9775""",329.0,41903.0,34023.0,8.0,4.0,1600.0,2.0,1.0,11.0,3.0,133.0,0.0,1.0,13.0,59.0,52.0,1033.0,13.0,105.0,760000.0,7.0,2.0,4.0,39852.0,3.0
"""9776""",877.0,41903.0,34023.0,8.0,4.0,1600.0,2.0,10.0,1.0,11.0,123.0,-2.0,9.0,15.0,51.0,68.0,1140.0,13.0,109.0,760000.0,1.0,3.0,1.0,40448.0,1.0
"""9777""",95.0,41903.0,34024.0,8.0,3.0,1600.0,2.0,11.0,12.0,12.0,119.0,0.0,119.0,23.0,62.0,280.0,1052.0,12.0,101.0,1060000.0,6.0,2.0,1.0,39547.0,10.0
"""9778""",207.0,41903.0,34024.0,8.0,3.0,1600.0,2.0,9.0,3.0,4.0,119.0,0.0,3.0,19.0,62.0,260.0,1112.0,12.0,108.0,1060000.0,1.0,1.0,1.0,38639.0,4.0
"""9779""",756.0,41903.0,34024.0,8.0,3.0,1600.0,2.0,1.0,6.0,5.0,132.0,0.0,13.0,8.0,75.0,280.0,1077.0,12.0,105.0,1060000.0,4.0,2.0,1.0,39472.0,11.0
"""9780""",913.0,41903.0,34024.0,8.0,3.0,1600.0,2.0,2.0,8.0,19.0,128.0,-2.0,3.0,7.0,73.0,240.0,1082.0,12.0,110.0,1060000.0,1.0,2.0,1.0,40128.0,8.0
"""9781""",868.0,41903.0,34024.0,8.0,3.0,1600.0,2.0,12.0,4.0,21.0,118.0,0.0,46.0,9.0,61.0,19.0,1180.0,12.0,106.0,1060000.0,1.0,2.0,1.0,40430.0,2.0
"""9782""",982.0,41903.0,34024.0,8.0,3.0,1600.0,2.0,7.0,10.0,55.0,122.0,0.0,3.0,24.0,65.0,77.0,1048.0,12.0,110.0,1060000.0,1.0,2.0,1.0,40060.0,6.0
"""9783""",283.0,41903.0,34024.0,8.0,3.0,1600.0,2.0,8.0,9.0,6.0,119.0,-2.0,3.0,16.0,64.0,170.0,1161.0,12.0,104.0,1060000.0,2.0,1.0,1.0,39722.0,7.0
"""9784""",324.0,41903.0,34024.0,8.0,3.0,1600.0,2.0,5.0,5.0,13.0,121.0,-5.0,7.0,15.0,69.0,120.0,1142.0,12.0,106.0,1060000.0,2.0,2.0,1.0,39677.0,5.0
"""9785""",115.0,41903.0,34024.0,8.0,3.0,1600.0,2.0,3.0,7.0,11.0,128.0,-2.0,9.0,6.0,73.0,310.0,1155.0,12.0,113.0,1060000.0,1.0,2.0,1.0,39705.0,1.0
"""9786""",1290.0,41903.0,34024.0,8.0,3.0,1600.0,2.0,6.0,11.0,1.0,121.0,-2.0,1.0,4.0,66.0,990.0,1104.0,12.0,85.0,1060000.0,6.0,2.0,1.0,40591.0,12.0
"""9787""",320.0,41903.0,34024.0,8.0,3.0,1600.0,2.0,4.0,2.0,24.0,126.0,0.0,3.0,17.0,69.0,84.0,1026.0,12.0,109.0,1060000.0,2.0,2.0,1.0,39022.0,9.0
"""9788""",1117.0,41903.0,34024.0,8.0,3.0,1600.0,2.0,10.0,1.0,10.0,119.0,0.0,461.0,15.0,62.0,85.0,1138.0,12.0,107.0,1060000.0,1.0,3.0,1.0,40111.0,3.0
"""9789""",950.0,41903.0,34025.0,8.0,2.0,1200.0,2.0,7.0,5.0,5.0,123.0,0.0,32.0,2.0,81.0,110.0,1161.0,9.0,115.0,1500000.0,1.0,2.0,1.0,39731.0,2.0
"""9790""",398.0,41903.0,34025.0,8.0,2.0,1200.0,2.0,1.0,4.0,7.0,121.0,-7.0,14.0,14.0,86.0,980.0,1151.0,9.0,97.0,1500000.0,6.0,2.0,1.0,39119.0,9.0
"""9791""",649.0,41903.0,34025.0,8.0,2.0,1200.0,2.0,4.0,1.0,55.0,126.0,0.0,220.0,16.0,84.0,71.0,1179.0,9.0,112.0,1500000.0,2.0,2.0,1.0,39689.0,6.0
"""9792""",476.0,41903.0,34025.0,8.0,2.0,1200.0,2.0,5.0,6.0,10.0,123.0,0.0,23.0,6.0,81.0,180.0,1136.0,9.0,102.0,1500000.0,2.0,2.0,3.0,40431.0,7.0
"""9793""",1060.0,41903.0,34025.0,8.0,2.0,1200.0,2.0,2.0,7.0,3.0,128.0,0.0,30.0,15.0,86.0,37.0,1171.0,9.0,119.0,1500000.0,2.0,3.0,1.0,40454.0,3.0
"""9794""",392.0,41903.0,34025.0,8.0,2.0,1200.0,2.0,8.0,3.0,50.0,122.0,0.0,9.0,13.0,80.0,170.0,1024.0,9.0,121.0,1500000.0,6.0,2.0,1.0,39851.0,4.0
"""9795""",199.0,41903.0,34025.0,8.0,2.0,1200.0,2.0,6.0,9.0,4.0,123.0,0.0,9.0,4.0,81.0,330.0,977.0,9.0,98.0,1500000.0,3.0,2.0,1.0,39534.0,8.0
"""9796""",867.0,41903.0,34025.0,8.0,2.0,1200.0,2.0,3.0,2.0,21.0,128.0,0.0,3.0,10.0,86.0,18.0,1183.0,9.0,120.0,1500000.0,3.0,2.0,1.0,40233.0,1.0
"""9797""",1179.0,41903.0,34025.0,8.0,2.0,1200.0,2.0,9.0,8.0,19.0,116.0,-2.0,1.0,7.0,76.0,990.0,1042.0,9.0,110.0,1500000.0,8.0,2.0,4.0,39880.0,5.0
"""9798""",290.0,41903.0,34026.0,8.0,1.0,1400.0,2.0,2.0,11.0,55.0,131.0,0.0,40.0,16.0,111.0,400.0,1057.0,11.0,118.0,2200000.0,6.0,2.0,1.0,39520.0,9.0
"""9799""",960.0,41903.0,34026.0,8.0,1.0,1400.0,2.0,8.0,9.0,10.0,120.0,0.0,9.0,15.0,100.0,130.0,1184.0,11.0,117.0,2200000.0,3.0,1.0,1.0,40293.0,2.0
"""9800""",24.0,41903.0,34026.0,8.0,1.0,1400.0,2.0,10.0,7.0,6.0,115.0,-2.0,15.0,16.0,97.0,520.0,1195.0,11.0,116.0,2200000.0,3.0,2.0,1.0,39185.0,7.0
"""9801""",523.0,41903.0,34026.0,8.0,1.0,1400.0,2.0,9.0,6.0,11.0,116.0,-2.0,7.0,6.0,98.0,78.0,1094.0,11.0,113.0,2200000.0,2.0,2.0,1.0,40094.0,5.0
"""9802""",915.0,41903.0,34026.0,8.0,1.0,1400.0,2.0,5.0,1.0,3.0,121.0,0.0,279.0,19.0,101.0,31.0,1193.0,11.0,118.0,2200000.0,4.0,2.0,1.0,40208.0,3.0
"""9803""",291.0,41903.0,34026.0,8.0,1.0,1400.0,2.0,6.0,8.0,24.0,121.0,0.0,22.0,17.0,101.0,100.0,1211.0,11.0,119.0,2200000.0,3.0,4.0,1.0,39917.0,4.0
"""9804""",650.0,41903.0,34026.0,8.0,1.0,1400.0,2.0,4.0,3.0,5.0,124.0,0.0,14.0,13.0,104.0,89.0,1099.0,11.0,117.0,2200000.0,2.0,1.0,1.0,39718.0,8.0
"""9805""",759.0,41903.0,34026.0,8.0,1.0,1400.0,2.0,7.0,2.0,4.0,121.0,0.0,1.0,7.0,101.0,94.0,1038.0,11.0,116.0,2200000.0,2.0,2.0,1.0,40066.0,6.0
"""9806""",210.0,41903.0,34026.0,8.0,1.0,1400.0,2.0,3.0,10.0,50.0,124.0,0.0,1.0,18.0,104.0,360.0,1204.0,11.0,112.0,2200000.0,6.0,2.0,1.0,39839.0,10.0
"""9807""",512.0,41903.0,34026.0,8.0,1.0,1400.0,2.0,1.0,4.0,19.0,131.0,-2.0,1.0,21.0,113.0,540.0,1026.0,11.0,116.0,2200000.0,7.0,1.0,1.0,39531.0,11.0
"""9808""",319.0,41903.0,34026.0,8.0,1.0,1400.0,2.0,11.0,5.0,21.0,115.0,1.0,13.0,16.0,94.0,35.0,1109.0,11.0,117.0,2200000.0,2.0,2.0,1.0,40058.0,1.0
"""9809""",251.0,41903.0,34027.0,8.0,3.0,1200.0,2.0,11.0,4.0,11.0,117.0,-2.0,13.0,11.0,61.0,110.0,1094.0,13.0,102.0,1060000.0,1.0,2.0,1.0,39748.0,6.0
"""9810""",466.0,41903.0,34027.0,8.0,3.0,1200.0,2.0,1.0,11.0,5.0,128.0,0.0,14.0,17.0,70.0,130.0,1069.0,13.0,109.0,1060000.0,2.0,2.0,1.0,40082.0,7.0
"""9811""",726.0,41903.0,34027.0,8.0,3.0,1200.0,2.0,7.0,1.0,3.0,123.0,0.0,1.0,13.0,65.0,51.0,1109.0,13.0,106.0,1060000.0,2.0,2.0,1.0,40079.0,4.0
"""9812""",1250.0,41903.0,34027.0,8.0,3.0,1200.0,2.0,3.0,7.0,24.0,126.0,0.0,1.0,4.0,68.0,150.0,1104.0,13.0,112.0,1060000.0,1.0,1.0,1.0,40474.0,2.0
"""9813""",129.0,41903.0,34027.0,8.0,3.0,1200.0,2.0,13.0,12.0,7.0,111.0,-7.0,6.0,9.0,60.0,130.0,1174.0,13.0,107.0,1060000.0,2.0,2.0,1.0,40109.0,8.0
"""9814""",391.0,41903.0,34027.0,8.0,3.0,1200.0,2.0,6.0,3.0,15.0,122.0,-2.0,3.0,23.0,66.0,400.0,1110.0,13.0,94.0,1060000.0,2.0,3.0,1.0,39323.0,11.0
"""9815""",176.0,41903.0,34027.0,8.0,3.0,1200.0,2.0,12.0,5.0,1.0,116.0,-2.0,9.0,18.0,60.0,470.0,1105.0,13.0,107.0,1060000.0,2.0,2.0,1.0,39325.0,5.0
"""9816""",808.0,41903.0,34027.0,8.0,3.0,1200.0,2.0,4.0,13.0,9.0,126.0,0.0,7.0,17.0,68.0,520.0,1192.0,13.0,100.0,1060000.0,2.0,3.0,1.0,39378.0,10.0
"""9817""",249.0,41903.0,34027.0,8.0,3.0,1200.0,2.0,2.0,6.0,21.0,127.0,0.0,337.0,10.0,69.0,41.0,1120.0,13.0,111.0,1060000.0,2.0,3.0,3.0,39749.0,3.0
"""9818""",996.0,41903.0,34027.0,8.0,3.0,1200.0,2.0,9.0,8.0,12.0,120.0,0.0,3.0,2.0,62.0,59.0,1249.0,13.0,95.0,1060000.0,1.0,1.0,1.0,40492.0,12.0
"""9819""",417.0,41903.0,34027.0,8.0,3.0,1200.0,2.0,8.0,2.0,10.0,121.0,0.0,7.0,15.0,63.0,100.0,1106.0,13.0,92.0,1060000.0,2.0,3.0,1.0,40084.0,13.0
"""9820""",983.0,41903.0,34027.0,8.0,3.0,1200.0,2.0,10.0,9.0,4.0,119.0,0.0,3.0,7.0,61.0,420.0,1094.0,13.0,108.0,1060000.0,6.0,3.0,1.0,40222.0,9.0
"""9821""",765.0,41903.0,34027.0,8.0,3.0,1200.0,2.0,5.0,10.0,19.0,122.0,-2.0,9.0,20.0,66.0,79.0,1102.0,13.0,112.0,1060000.0,6.0,2.0,1.0,39891.0,1.0
"""9822""",554.0,41903.0,34028.0,8.0,3.0,1400.0,2.0,10.0,14.0,7.0,113.0,-7.0,1.0,9.0,65.0,140.0,1194.0,14.0,111.0,1060000.0,2.0,2.0,1.0,40066.0,8.0
"""9823""",1216.0,41903.0,34028.0,8.0,3.0,1400.0,2.0,14.0,11.0,11.0,114.0,-2.0,7.0,18.0,61.0,740.0,1089.0,14.0,111.0,1060000.0,2.0,2.0,1.0,40418.0,7.0
"""9824""",522.0,41903.0,34028.0,8.0,3.0,1400.0,2.0,13.0,6.0,8.0,116.0,-2.0,22.0,17.0,63.0,990.0,1066.0,14.0,87.0,1060000.0,1.0,2.0,1.0,39321.0,13.0
"""9825""",390.0,41903.0,34028.0,8.0,3.0,1400.0,2.0,7.0,5.0,4.0,122.0,0.0,37.0,4.0,67.0,140.0,1068.0,14.0,104.0,1060000.0,2.0,1.0,1.0,39381.0,11.0
"""9826""",446.0,41903.0,34028.0,8.0,3.0,1400.0,2.0,11.0,13.0,19.0,116.0,-2.0,7.0,20.0,63.0,990.0,1041.0,14.0,110.0,1060000.0,1.0,2.0,1.0,39692.0,10.0
"""9827""",2.0,41903.0,34028.0,8.0,3.0,1400.0,2.0,9.0,2.0,15.0,119.0,-2.0,1.0,2.0,66.0,300.0,1055.0,14.0,106.0,1060000.0,1.0,2.0,1.0,39361.0,9.0
"""9828""",1089.0,41903.0,34028.0,8.0,3.0,1400.0,2.0,1.0,12.0,3.0,133.0,0.0,181.0,19.0,78.0,25.0,1238.0,14.0,117.0,1060000.0,2.0,2.0,1.0,40062.0,1.0
"""9829""",1173.0,41903.0,34028.0,8.0,3.0,1400.0,2.0,2.0,10.0,21.0,133.0,0.0,64.0,16.0,78.0,45.0,1089.0,14.0,116.0,1060000.0,2.0,2.0,3.0,40078.0,3.0
"""9830""",999.0,41903.0,34028.0,8.0,3.0,1400.0,2.0,6.0,1.0,50.0,122.0,0.0,9.0,13.0,67.0,170.0,1199.0,14.0,110.0,1060000.0,2.0,2.0,1.0,40489.0,4.0
"""9831""",894.0,41903.0,34028.0,8.0,3.0,1400.0,2.0,5.0,4.0,5.0,124.0,0.0,38.0,1.0,69.0,52.0,1136.0,14.0,107.0,1060000.0,1.0,2.0,1.0,40456.0,6.0
"""9832""",315.0,41903.0,34028.0,8.0,3.0,1400.0,2.0,12.0,9.0,10.0,118.0,0.0,7.0,15.0,63.0,230.0,1164.0,14.0,111.0,1060000.0,2.0,3.0,1.0,39367.0,5.0
"""9833""",1040.0,41903.0,34028.0,8.0,3.0,1400.0,2.0,3.0,8.0,6.0,127.0,-2.0,462.0,14.0,74.0,150.0,1256.0,14.0,94.0,1060000.0,1.0,2.0,1.0,40092.0,12.0
"""9834""",400.0,41903.0,34028.0,8.0,3.0,1400.0,2.0,4.0,3.0,24.0,126.0,0.0,18.0,23.0,71.0,290.0,1206.0,14.0,117.0,1060000.0,1.0,3.0,1.0,39356.0,2.0
"""9835""",1050.0,41903.0,34028.0,8.0,3.0,1400.0,2.0,8.0,7.0,9.0,122.0,0.0,3.0,17.0,67.0,990.0,1021.0,14.0,65.0,1060000.0,3.0,2.0,1.0,40232.0,14.0
"""9836""",217.0,41906.0,34029.0,9.0,5.0,1000.0,2.0,7.0,12.0,19.0,125.0,-2.0,3.0,1.0,34.0,190.0,1115.0,14.0,94.0,575000.0,6.0,2.0,1.0,39909.0,8.0
"""9837""",149.0,41906.0,34029.0,9.0,5.0,1000.0,2.0,13.0,2.0,1.0,112.0,-2.0,1.0,4.0,21.0,430.0,1077.0,14.0,93.0,575000.0,3.0,2.0,1.0,38810.0,12.0
"""9838""",3.0,41906.0,34029.0,9.0,5.0,1000.0,2.0,12.0,8.0,50.0,116.0,0.0,2.0,3.0,23.0,92.0,1037.0,14.0,103.0,575000.0,2.0,3.0,1.0,39722.0,5.0
"""9839""",278.0,41906.0,34029.0,9.0,5.0,1000.0,2.0,5.0,5.0,24.0,129.0,0.0,67.0,22.0,36.0,630.0,1106.0,14.0,100.0,575000.0,1.0,2.0,1.0,40121.0,13.0
